t-SNE_Enhanced_1,t-SNE_Enhanced_2
32.09711,-36.60157
32.37147,-36.32791
32.09764,-36.47958
32.090046,-36.48374
32.454914,-36.208336
32.808235,-35.842937
32.506542,-36.180923
32.516182,-36.140347
-68.34905,-27.922447
-67.93154,-27.717966
-67.87526,-27.63796
-67.603096,-27.5767
-67.60489,-27.475159
-67.597916,-27.498058
-67.47623,-27.462883
-67.39486,-27.445187
-67.349724,-27.357162
-67.38202,-27.384554
-67.37212,-27.460695
-44.50796,33.99653
-44.59892,33.901665
-44.734,34.06546
-44.799133,35.066936
-44.723194,35.369186
-44.4113,35.294193
-44.286934,35.24782
-44.2694,35.81648
-44.30141,36.41253
-44.38524,36.676765
-44.28846,36.732933
28.504328,-17.204466
28.3245,-17.076294
27.077953,-16.753366
28.700869,-16.865202
26.226006,-16.362635
28.159695,-16.476864
25.226976,-15.752989
26.346306,-16.270452
26.026798,-16.203308
28.35336,-15.3881855
28.338995,-15.605401
96.04398,10.5926695
95.954735,10.417608
96.359886,11.261015
96.193855,11.105922
96.36876,11.589021
96.7553,12.030231
96.50565,11.80829
96.818825,12.140054
96.90433,12.311307
97.070885,12.532747
97.04318,12.540097
0.06888531,-91.6195
-0.08364035,-91.50926
-0.050802592,-92.31784
-0.018093899,-92.247665
-0.16196883,-91.23281
-0.24526095,-90.68092
-0.7446775,-91.368385
-0.7399452,-91.53752
-0.5329348,-90.88801
-0.45399496,-92.217186
-0.49509063,-91.35157
-49.65214,-25.633297
-49.794865,-25.381779
-49.565548,-24.62491
-49.291523,-23.770708
-49.483578,-22.21151
-49.652443,-22.42152
-49.56744,-20.96818
-49.322163,-23.529135
-49.21668,-21.682686
-49.379753,-25.445045
-49.270897,-20.534206
4.0702004,-75.94213
4.326568,-75.70623
0.28727973,-79.931274
4.67342,-75.601776
5.6798706,-73.67863
4.9501333,-75.2161
5.098411,-74.781075
5.0355906,-74.710976
5.5278096,-73.61493
5.3523226,-73.34594
5.0145664,-72.93789
24.554892,66.928894
24.517735,66.877785
24.850048,67.040085
25.204048,67.01678
25.589226,66.935745
24.199461,65.53778
24.108522,65.42721
24.415642,65.72955
24.326143,65.614525
23.628927,65.053024
23.429144,64.983246
57.740685,68.40756
57.878403,68.5523
58.21427,68.62682
58.253548,69.056274
58.20264,69.11763
58.178757,69.25254
58.097248,69.26911
58.53609,69.27721
58.46516,69.34946
58.550446,69.327095
58.116657,69.365746
-25.140364,46.362923
-25.529167,46.46626
-25.529074,46.48217
-26.479546,47.46297
-25.742794,46.78563
-26.041441,47.111748
-26.8743,48.011406
-27.029194,48.174915
-27.144567,48.316418
-27.70734,48.74943
-27.72926,48.74069
-32.132774,-51.470203
-31.681608,-51.995506
-32.12703,-51.38267
-32.203796,-51.253727
-31.630016,-45.337894
-31.540682,-45.36041
-31.287226,-45.303867
-31.142357,-45.199604
-30.20479,-44.877613
-29.876106,-44.788593
-29.858585,-44.838646
94.58508,13.805069
94.57107,13.829253
94.602486,13.883146
96.83902,14.548609
96.95356,14.687396
97.01824,14.738483
97.04288,14.780955
97.096,14.862433
97.23126,15.138871
97.38061,15.456349
97.4158,15.519208
75.21811,-8.367154
75.3187,-8.326952
76.39262,-7.549464
76.47883,-7.479624
76.588295,-7.1877923
76.93184,-7.159972
76.694885,-7.0460386
77.74943,-6.9850965
76.823784,-6.956595
76.89177,-6.846574
76.84003,-6.747538
10.185754,14.751988
10.105815,15.258399
9.903466,15.283338
9.486548,15.436705
9.8454275,15.559633
9.814993,15.445002
10.234579,15.712758
10.305165,15.685924
10.8968315,17.053452
11.091318,16.571543
10.97491,16.385597
81.20624,-18.833982
81.183044,-18.830423
80.83948,-18.766254
81.255974,-18.833168
79.51968,-18.69412
80.259186,-18.924652
79.93459,-18.939629
78.32922,-18.623203
78.322266,-18.757801
75.89395,-18.916115
-12.970622,-40.970787
73.83923,-8.923683
73.47733,-9.018252
72.739365,-8.207645
72.625984,-8.266113
72.7047,-8.622658
72.661026,-8.764455
72.52029,-9.048841
72.397736,-8.681064
72.20466,-9.393731
72.03861,-9.437307
71.903534,-9.74842
19.249712,-68.0062
19.344912,-67.80002
19.795036,-67.972435
19.858067,-67.99401
19.612745,-67.33038
19.69277,-67.20065
19.724503,-66.99614
19.797693,-66.95196
19.830261,-66.62074
19.854273,-66.50004
19.860199,-66.20848
30.839155,16.853762
30.791927,17.050451
30.444443,17.319574
30.359104,17.322271
29.978502,17.608608
30.25842,17.541294
30.29572,17.594559
29.931868,17.711962
30.298065,17.718903
30.39348,17.667759
30.087925,17.682014
-20.37401,-15.471894
-19.507008,-14.449288
-18.850452,-12.911721
-19.026611,-11.594818
-19.493536,-11.233292
-19.743923,-10.466259
-19.87747,-11.354815
-19.85915,-10.894599
-19.89441,-11.005568
-19.88732,-10.095558
-19.945606,-11.280972
-38.87353,-74.26518
-39.02513,-73.96362
-39.26016,-73.56556
-39.550037,-73.86433
-39.19944,-73.37397
-39.41536,-73.10087
-39.685,-73.31885
-39.85294,-72.927826
-39.82501,-72.42626
-40.073284,-72.36868
-40.14306,-71.80136
-20.396355,-14.61487
-20.32397,-14.490479
-20.371439,-14.572276
-20.403177,-14.825731
-20.169788,-13.5282955
-20.335154,-14.150087
-20.511518,-12.493383
-20.46301,-12.405661
-20.39303,-12.159064
-20.30542,-12.073736
-20.012556,-11.86074
-46.83924,-52.95599
-46.72189,-52.91992
-47.066803,-53.151505
-46.99105,-52.98052
-47.29373,-53.113457
-47.62863,-53.05864
-48.17589,-53.17172
-48.40956,-53.284252
-48.63568,-53.257256
-48.78063,-53.27495
-48.687943,-53.25967
27.777708,-3.6216888
27.91637,-3.4401443
27.93365,-3.296007
28.705088,-3.0661516
28.525604,-2.747073
28.187449,-2.3884056
26.890701,-0.84898263
26.898167,-0.70451295
29.197891,-1.3690152
32.25209,-6.8158717
29.761755,-1.4281741
87.533806,-15.871292
87.534904,-15.954074
83.788506,-18.20781
86.426384,-15.459316
86.041756,-15.478747
86.31942,-15.299666
84.9678,-14.596369
84.31069,-14.143045
83.75978,-13.973016
83.483116,-13.917488
81.71678,-13.677494
-7.7390985,-54.622784
-7.712298,-54.474422
-7.8585715,-54.607258
-7.9071684,-54.4146
-8.278815,-53.59241
-9.677567,-54.01097
-8.641827,-53.96327
-8.63264,-53.068287
-8.51573,-53.843193
-6.446236,-52.829754
-7.9849215,-53.338886
16.671082,30.788698
16.03198,30.76248
14.867132,31.13889
14.774395,31.119854
16.247896,31.130415
13.741952,30.958279
15.524056,31.146347
14.467857,30.979221
13.1659355,30.876514
13.404195,30.794476
13.232913,30.695957
-58.878033,-10.545665
-58.86191,-10.49492
-58.781193,-10.572829
-58.813484,-10.780398
-58.807,-10.761957
-58.958332,-10.796754
-58.892708,-10.954528
-58.652306,-11.2538805
-58.504913,-11.046837
-58.845325,-11.456526
-58.688854,-11.102641
49.040855,-55.89328
49.399403,-55.520077
49.69718,-55.169388
49.99872,-55.00904
50.37828,-55.28034
50.52647,-55.24075
51.002224,-55.193733
51.59932,-55.363594
51.505524,-55.25563
51.633545,-55.274868
51.786266,-55.293926
-57.62183,14.411006
-57.295662,14.620898
-56.701298,14.919207
-56.3529,15.053676
-56.01946,15.333264
-55.57429,15.950073
-55.053555,16.063078
-55.0265,16.092947
-51.47016,17.623552
-51.433945,17.527485
-50.955734,17.604372
-10.175376,37.443623
-10.348259,37.260384
-12.111791,33.445484
-12.0645,33.926094
-11.624263,30.9122
-12.539625,32.627903
-11.500366,30.663296
-11.710296,30.65606
-11.208421,30.292885
-11.849683,30.118502
-11.476135,30.238316
-5.4575973,-90.316765
-5.537663,-90.32935
-5.8475046,-90.73665
-5.659449,-90.20821
-5.7147245,-90.315384
-6.1606917,-90.92563
-5.7624373,-90.37629
-6.6305666,-91.52587
-5.9663143,-90.589355
-6.51057,-91.079544
-7.075584,-91.20926
81.201805,-14.091211
81.2849,-13.992065
80.974335,-13.833127
80.87094,-13.418139
80.76312,-13.541896
81.98608,-13.403669
80.25546,-13.151819
80.750084,-13.093139
80.77252,-12.945055
80.46973,-12.805497
74.36857,-1.581057
89.26732,-9.392956
91.13271,-6.1243467
89.15424,-9.909493
87.87728,-11.566024
91.37495,-6.1632996
89.13446,-9.604887
91.74095,-5.936166
89.63925,-9.54865
88.08346,-10.371679
89.33487,-8.255052
89.13564,-9.207644
50.499,10.880983
50.438232,10.69689
50.195095,10.486299
51.408573,11.319526
50.409935,10.898004
50.20811,10.706012
50.493465,10.844693
50.5005,10.963497
50.258537,10.95845
49.650265,9.987168
49.838562,10.797952
16.853186,27.792696
16.612171,28.361498
16.379398,28.19259
16.54713,27.489386
17.080229,26.420431
16.489294,27.743746
17.149899,27.07463
16.362194,28.866507
16.450098,29.482729
16.530716,29.615223
16.40813,29.66297
15.034332,99.04142
14.982779,99.00785
14.961444,99.07686
14.750878,99.45188
14.792731,98.83513
13.343362,101.197586
12.969762,101.56087
12.789402,101.7001
12.549929,102.07638
12.520208,102.059265
12.660206,101.913216
-5.228647,48.163425
-5.1356797,47.944687
-4.982014,47.633045
-4.6284604,46.898464
-4.6067667,46.4407
-5.2255173,52.63085
-4.7623186,46.64811
-4.5420704,45.88954
-4.5098553,46.306988
-4.5955505,46.106674
-4.597224,46.140965
101.287926,-6.0148716
102.01783,-5.6142945
102.31989,-5.386104
102.93633,-4.7040586
103.84457,-3.7661977
103.73414,-3.9146369
102.40285,-5.1569824
102.23729,-5.3115845
102.53212,-4.9921002
102.344055,-5.0764527
88.95064,-8.009346
74.14212,-15.647161
74.13977,-15.9745245
76.09494,-16.399837
73.88852,-16.339636
74.4394,-16.121992
74.859955,-16.301115
75.62997,-16.41309
74.69609,-16.335606
74.64323,-16.473433
74.56265,-16.520397
73.89287,-17.090994
-36.31121,-80.055824
-35.113857,-77.849014
-35.468838,-78.26966
-35.229614,-77.8829
-35.237633,-77.81637
-35.201527,-77.70977
-35.75273,-78.65954
-35.70192,-77.52383
-35.27448,-77.45318
-35.3095,-77.43912
-35.175926,-77.026405
-27.015417,-74.174736
-27.24208,-73.98993
-27.265116,-73.95669
-27.099401,-73.87431
-27.430025,-74.2682
-28.319443,-74.44069
-27.424385,-73.65232
-27.977762,-73.76805
-28.486792,-73.926414
-29.35193,-74.211975
-29.144903,-74.30573
87.93055,9.021238
87.83869,8.653279
87.89204,8.03281
87.144226,8.874602
86.8719,9.193982
87.185486,8.285877
85.71624,8.960319
85.52102,9.151825
84.29377,9.069136
84.748695,9.256102
84.59234,9.182005
8.336159,-82.97979
8.226234,-83.21012
7.6073956,-83.65023
8.407306,-83.703514
8.114369,-84.08301
8.512459,-83.75844
7.488035,-84.35847
-14.473639,-77.3956
8.462507,-84.313705
8.646161,-84.600204
8.568781,-84.69041
81.006874,-14.416904
78.14416,-16.077723
77.44894,-17.235735
77.89785,-16.97511
77.66307,-16.662092
80.08528,-17.459755
77.36033,-17.219326
76.68349,-17.041315
77.57078,-17.858973
77.79601,-17.764671
75.048325,-16.737942
-83.0287,6.186062
-83.37381,5.964347
-83.74925,8.651142
-83.4782,6.886969
-83.617096,6.841562
-83.82479,6.156251
-84.454506,6.1578927
-84.63015,5.900208
-85.428604,7.1414447
-84.359955,6.1270175
-84.21426,5.770465
44.086407,66.80533
44.092014,66.911835
44.12718,66.50503
44.119106,66.77994
44.120102,66.89974
44.128307,66.87477
44.13203,66.87415
44.103718,66.713554
44.210403,66.08914
44.12138,66.541794
44.12897,66.92847
-7.401519,-36.18367
-7.362445,-35.57344
-7.035991,-35.255978
-6.984305,-33.585213
-6.2972536,-32.860107
-6.1043797,-32.601074
-6.2382298,-32.306362
-4.2561827,-34.889675
-4.4352417,-35.12666
-6.649236,-31.770176
-3.2205942,-34.546093
-55.5391,-66.12848
-54.968456,-65.86268
-55.348385,-65.5617
-55.293346,-64.96557
-54.11532,-62.316208
-53.224014,-60.44499
-53.268425,-61.205345
-52.969513,-61.41136
-52.77529,-59.78137
-52.752945,-58.805725
-52.35668,-58.310795
-81.157135,6.3841767
-81.08614,6.423416
-81.19098,6.609162
-81.31942,6.911716
-80.913734,6.6974297
-80.60083,6.8211293
-79.64686,7.231342
-70.0872,39.76646
-79.61982,7.495959
-79.553116,7.5111504
-69.94907,39.42067
47.62965,22.531923
47.843124,22.557123
47.980213,22.291487
48.235615,22.548573
48.21065,22.573446
48.699028,22.67315
50.843235,24.682854
51.014133,24.757303
51.119858,24.560888
51.337627,25.152853
51.267513,24.555237
11.917607,101.03846
11.617303,100.65783
11.57771,100.13942
11.321543,100.83799
11.212286,101.33059
11.05027,101.262146
10.541973,102.53691
9.371348,103.54552
9.851078,102.81751
8.9953785,103.52646
8.795328,103.59467
-14.37501,22.567139
-13.549584,22.500982
-12.856176,22.626818
-14.573478,20.788788
-12.616769,22.559057
-12.25611,22.600151
-11.947699,22.701635
-12.070851,22.61341
-11.192681,23.051895
-11.239947,22.825012
-11.062313,22.859457
3.8149014,42.529655
4.4380693,42.272358
4.385227,42.34624
4.8693066,42.079636
5.1434875,42.406548
6.041699,42.317936
6.8090816,42.67042
7.5518775,43.128674
7.7788234,43.211506
8.148181,43.537872
8.77355,43.87674
100.42592,-7.4085746
100.30427,-7.4973364
100.409065,-7.431926
100.682106,-7.216683
100.78459,-7.111613
101.58975,-6.4698935
101.50232,-6.3534465
102.085495,-5.8625493
103.27306,-4.3496413
103.33524,-4.250318
103.18389,-4.4238095
-11.331165,-77.39379
-11.277662,-77.23377
-9.330944,-70.596535
-9.913774,-69.18701
-10.056103,-69.08651
-10.074916,-68.6455
-10.455875,-68.76957
-10.10152,-68.76206
-10.155829,-68.64407
-9.829331,-67.936935
-9.972629,-67.81712
1.9019003,64.02071
2.0027063,63.833347
2.2835944,63.162685
1.875408,61.629227
2.479199,62.69972
2.3435454,62.07483
2.8759952,62.27477
2.8640442,62.24162
3.0793962,62.157093
3.261286,62.051334
4.6509748,60.835133
91.976204,-4.093288
90.82867,-4.7037187
91.18578,-4.421509
91.542465,-4.0741954
91.16041,-3.8116908
90.07048,-3.5813842
90.46186,-3.7612853
90.77297,2.3140142
90.785805,2.4168365
90.705376,2.4750748
90.75192,2.6494246
-76.79296,42.00752
-76.6532,42.211044
-76.247406,42.55124
-76.09202,43.14023
-76.20544,42.98366
-76.35537,42.696533
-76.57569,42.40871
-76.663055,42.560783
-76.23346,42.9872
-76.494026,42.61598
-76.086655,43.091633
10.989863,6.802544
10.335229,7.5159564
10.23684,7.552663
10.209654,7.594626
10.117884,7.872437
10.250863,8.599023
10.105639,8.256622
10.402851,9.245375
10.219807,9.568397
9.9903555,9.538763
9.839205,9.378992
32.039185,44.379295
32.372765,44.35792
31.785824,44.77051
31.792862,45.11775
32.757153,42.78038
40.71348,43.74097
40.268227,43.748768
40.92802,43.951443
41.138992,44.224167
41.92096,44.989555
41.641273,44.938877
56.28865,-24.282978
56.662163,-24.142979
57.625473,-24.518454
56.320904,-24.18524
57.469585,-23.873917
58.46861,-24.476757
57.27408,-23.565784
58.456295,-24.24812
59.2892,-24.09534
58.825542,-23.415558
58.64136,-22.841192
39.013695,-51.21079
38.9325,-51.25542
51.00772,-59.202625
51.278484,-59.082386
51.283203,-59.23963
51.89936,-58.84181
52.16303,-58.72651
52.518982,-58.64876
52.46635,-58.644783
52.76712,-58.567013
52.76568,-58.528316
48.96896,13.581948
48.862865,13.463187
48.607,15.073903
48.715755,15.651231
48.698437,14.458338
48.618618,15.023776
48.46696,14.658084
48.663155,15.243029
43.143658,12.340111
45.883274,12.547934
45.780437,12.81654
35.661446,54.438984
35.566395,54.67777
33.145462,58.38966
33.103664,58.613594
33.302063,58.56071
33.230614,58.782337
33.138294,58.825138
32.632225,59.84463
32.74534,59.745026
32.744255,59.70786
32.32803,60.169548
-53.8731,59.48631
-53.78806,59.411106
-52.889507,59.77351
-53.348957,59.646633
-52.384285,59.974648
-51.858887,60.150223
-51.727684,60.17285
-51.719616,60.177876
-51.78266,60.173267
-51.714916,60.205025
-51.67596,60.22233
-6.0488377,-33.65109
-6.0184164,-33.782116
-7.1411777,-32.77081
-6.298424,-32.90622
-6.4262877,-30.958492
-6.2573433,-31.937504
-5.5211687,-28.387701
-6.598469,-27.696377
-7.325286,-27.059996
-7.4816813,-27.098454
-5.3395658,-27.116175
28.400354,-9.390256
28.112524,-9.4284525
29.379168,-9.25237
29.446001,-8.890412
30.68278,-9.612309
30.867779,-9.431252
29.895008,-8.572484
30.190275,-8.766371
29.212114,-8.395919
30.834349,-9.491367
29.618303,-8.726366
-14.3864975,-39.50565
-17.32042,-63.49344
-17.798298,-65.145134
-17.353859,-63.552826
-17.832884,-63.944893
-17.953882,-64.092094
-18.577765,-64.25799
-19.032606,-64.43788
-19.210327,-64.70005
-20.801487,-64.50944
-20.459978,-64.89087
-45.198284,28.328876
-44.997562,28.58265
-49.03035,27.246206
-49.415493,27.283321
-47.804768,27.444923
-49.336506,27.32809
-47.532257,27.44001
-48.899136,27.32139
-50.213734,27.52679
-48.51238,27.327543
-47.66331,27.399506
-69.53408,-36.530247
-69.59841,-36.607727
-68.839584,-36.72965
-69.451706,-36.479973
-68.44141,-36.503124
-68.92738,-36.206997
-69.51547,-35.883358
-69.49476,-35.97663
-68.69593,-36.186687
-69.62774,-35.853798
-69.70097,-35.904987
-30.222946,71.71259
-30.006397,71.4968
-30.229813,71.74335
-29.998358,71.52609
-30.183092,71.68185
-30.212612,71.71604
-30.201618,71.75673
-30.292255,71.881096
-30.293556,71.92347
-30.425886,72.05203
-30.232103,71.98022
35.25883,-12.364538
35.947166,-12.36946
28.363592,-4.633552
28.184544,-4.816545
28.56677,-4.227082
28.81628,-3.811838
27.986164,-3.751171
27.720383,-3.5693254
28.939182,-3.5915031
29.030489,-3.670336
28.688723,-3.695146
-60.162727,-58.785076
-60.06969,-58.50981
-57.06012,-57.68441
-59.811844,-58.37344
-56.252792,-56.9001
-56.75304,-56.440403
-56.902275,-56.30472
-58.493114,-56.774345
-55.843323,-55.920452
-58.9753,-56.722977
-56.348053,-54.3321
58.293884,20.823032
58.332355,20.850107
58.79556,21.066397
59.069386,21.193743
59.40979,21.317348
59.488117,21.344772
59.298504,21.29728
59.41275,21.343102
58.973763,21.194153
59.22088,21.286665
59.08411,21.257996
-28.155298,-36.83994
-24.913153,-35.65729
-18.378794,-34.223267
-18.536282,-34.273952
-29.887438,-37.17268
-19.601358,-34.385067
-19.901712,-34.415802
-19.456028,-34.37513
-20.34992,-34.386246
70.38888,9.973872
-19.937077,-34.363064
11.463715,75.41829
11.401172,75.3997
11.2589445,75.36634
11.198599,75.34419
10.819665,75.202415
10.584191,75.104324
10.163475,74.91904
10.148396,74.91998
10.182365,74.97005
10.099512,74.93329
10.060679,74.9427
-71.15796,14.999273
-71.40018,15.064061
-71.34614,15.041302
-72.264084,15.47179
-72.58583,15.7493515
-72.29477,15.6369915
-71.46296,15.451229
-71.87084,15.616425
-72.7077,16.062284
-71.10106,15.668882
-70.689026,15.814073
64.12,-52.630714
63.71842,-52.52365
63.686752,-52.384434
64.83486,-52.068302
65.06777,-51.976635
65.03635,-52.030792
65.18319,-51.892727
65.69159,-51.638443
65.736855,-51.56149
65.71037,-51.42393
65.87918,-51.49047
-60.75074,58.327618
-60.566376,58.395023
-60.411808,58.60699
-60.518547,58.920456
-60.227333,58.7437
-59.909084,58.780727
-59.671635,58.923653
-59.927677,59.64125
-59.33379,58.92539
-59.58934,59.53067
-59.554234,59.436157
99.802086,-18.124683
99.879654,-18.274967
101.82508,-17.575504
101.83558,-17.737366
101.392,-18.028524
101.83196,-17.718283
102.21076,-17.78961
102.3839,-17.802818
102.265755,-17.877577
102.64786,-17.803642
102.811134,-17.831781
53.239273,62.104797
53.281258,62.14946
53.42497,62.247276
53.296635,62.283417
53.141033,62.14941
52.560654,62.461334
52.42182,62.474426
52.64489,62.31607
50.50368,59.162075
52.839775,62.62987
52.753006,62.56536
-10.834881,-9.093371
-19.985035,-5.292768
-20.173553,-5.125229
-20.212978,-5.0449934
-20.107624,-5.1456766
-20.324785,-4.8154254
-20.128813,-5.118895
-20.50674,-4.1582947
-20.377125,-4.4730487
-20.498014,-4.0538015
-20.321812,-4.4994965
-72.013885,40.00158
-72.04942,40.002846
-72.13085,40.028454
-72.03474,40.199493
-72.03932,40.698856
-74.01529,41.19923
-72.90852,41.556866
-75.00916,41.229378
-74.383484,41.510563
-72.55681,42.086273
-73.64766,41.978058
-33.282818,-16.89178
-33.52052,-16.690624
-33.839737,-16.234072
-33.62728,-15.720188
-33.747234,-16.156628
-33.642128,-15.732506
-33.505276,-15.885584
-33.626053,-15.84367
-33.25837,-15.425323
-33.605736,-15.90359
-33.763462,-15.902163
-36.4564,-80.417656
-36.626984,-80.359795
-37.298973,-80.53337
-40.58742,-82.16919
-40.129612,-79.65845
-39.64846,-85.81582
-40.523552,-81.91751
-40.36998,-79.74273
-40.606743,-79.544586
-40.26904,-78.038376
-40.163177,-77.20044
-8.257417,66.37997
-7.929792,65.95203
-7.688277,65.621216
-7.7523184,65.58028
-3.4947364,63.735764
-3.1416085,63.675625
-1.5622925,64.06786
-1.2829524,64.247986
-1.3056276,64.31658
-1.2107931,64.37851
-1.030221,64.543625
55.02594,-25.301497
54.84469,-25.342823
57.23272,-25.828226
57.09955,-25.577854
56.858234,-25.10736
55.30046,-25.035418
57.212715,-25.682516
57.246693,-25.81215
56.15859,-24.899277
57.371017,-25.754091
57.482685,-25.851805
11.852104,94.397095
11.762866,94.39818
12.20424,94.16352
12.21962,94.23833
12.12306,94.34405
12.136641,94.28109
12.11866,94.31554
12.253077,94.31157
12.2501545,94.5638
12.247424,94.79384
12.25219,94.65245
-23.770912,9.000085
-23.334166,8.687995
-23.41246,8.94531
-23.324402,8.86957
-23.15671,8.74667
-23.09082,8.914611
-23.02791,8.914167
-22.904146,8.623527
-22.412327,8.349843
20.451218,42.398026
20.55533,42.285168
-36.14422,-32.783504
-35.968567,-31.842691
-36.32338,-32.92047
-36.1662,-32.30401
-35.976067,-30.458822
-36.699123,-31.846785
-36.515514,-31.41585
-36.474,-31.47356
-36.194008,-31.113426
-36.875057,-31.777777
-38.31734,-32.428223
7.3147473,-82.37864
7.3779993,-82.3144
6.8423443,-83.233536
8.002204,-82.463356
7.299055,-83.07585
7.9929056,-82.542206
7.725004,-82.88293
8.045253,-82.96202
8.445853,-82.96006
9.058449,-82.72837
8.320508,-83.523544
-19.99125,-18.6806
-20.056324,-18.861753
-19.446182,-17.984087
-19.692072,-18.313028
-19.975548,-18.689014
-19.502792,-18.127779
-18.480478,-16.932743
-18.553762,-17.388493
-18.284643,-17.183586
-18.040874,-17.118395
-18.028032,-17.055492
-6.9966025,53.57555
-6.7046256,53.738136
-6.2361865,52.353405
-6.369747,52.06995
-6.371598,51.3237
-6.063696,53.178036
-4.8344927,54.113094
-4.246663,54.447525
-4.508158,54.84376
-4.357948,54.702602
-3.5389957,54.760635
90.22215,-16.536505
90.538925,-15.997721
90.396034,-16.430414
93.213356,-15.195743
93.93196,-14.872271
92.4956,-15.33668
91.87123,-16.13375
92.95078,-13.708823
93.117424,-13.349801
91.03916,-16.4412
91.721634,-15.914347
28.14935,63.154488
28.044064,63.14805
27.424158,62.75817
28.155743,63.05599
27.867125,62.89786
27.72857,62.822025
28.04624,62.629982
27.466722,62.084007
27.91597,61.997303
35.72162,53.666775
26.938528,61.790665
-9.922206,-71.329704
-8.133041,-69.20416
-7.5370812,-68.55106
-7.198781,-68.25418
-7.6091447,-68.66386
-7.154036,-68.008194
-7.101679,-67.96528
-6.8528557,-67.58692
-7.455651,-68.19561
-6.7618117,-67.00463
-7.553186,-36.60279
79.38267,22.798637
79.334724,23.370768
78.83652,21.895527
78.31619,21.540419
78.32301,21.621101
77.77017,21.970125
76.72619,22.575645
76.32077,22.861242
76.30692,22.809313
76.288246,23.232878
76.20295,23.363827
-60.13532,-57.9558
-60.311634,-58.166428
-58.38125,-56.79848
-56.642487,-55.69172
-58.077168,-55.71231
-55.959152,-54.9462
-54.97752,-53.55161
-54.679398,-53.337486
-54.564728,-53.06653
-54.215923,-53.102406
-52.937572,-53.12987
-22.375088,6.075531
-22.47095,6.17476
-22.436255,6.1432686
-22.640903,6.339099
-22.434994,6.2695174
-22.463781,6.420703
-22.364868,6.483591
-22.368986,6.548028
-22.476553,6.698424
-22.247425,6.79267
-22.081482,6.602309
13.688948,-18.96146
13.757864,-19.080612
13.796139,-19.201605
13.601068,-18.762188
14.179597,-20.007969
13.63737,-18.851187
14.093991,-19.810438
13.644067,-18.679663
15.425435,-20.748043
16.05063,-22.649286
15.801611,-20.52807
-14.1688175,-36.202236
-14.248376,-35.58239
-14.219065,-35.43064
-14.92848,-33.919186
-15.761105,-32.25823
-15.208627,-33.569237
-15.25988,-33.53761
-15.409971,-33.239483
-15.308967,-33.429348
-15.344611,-33.34833
-15.480441,-33.12308
41.008038,2.9961326
40.7917,3.0534124
40.552933,3.076739
40.76853,3.0471058
41.34431,3.180456
40.954987,3.1722465
41.54865,3.985554
42.19185,4.8127546
41.517136,4.472291
41.71116,4.3145385
42.333252,4.875318
18.222412,43.7562
18.299486,43.80701
17.979748,44.684547
19.57674,42.833866
19.45015,43.33348
18.510527,44.59762
18.603966,44.4506
18.75289,44.563507
18.167227,45.36251
19.447868,44.48261
18.93432,44.76579
-16.947098,-80.50827
-15.827148,-80.299194
-15.217251,-80.32563
-17.446001,-80.81198
-16.066072,-80.38307
-16.985119,-80.703735
-17.455584,-80.96126
-16.948856,-80.67945
-17.300398,-80.9302
-17.159184,-80.92273
-16.48617,-80.4897
16.161558,-34.814228
16.470858,-34.60791
15.383667,-34.67886
15.262608,-35.03748
15.460992,-34.769104
15.17371,-34.983994
15.294453,-34.78229
15.739857,-34.753643
15.053047,-34.963192
16.735106,-34.297516
14.996881,-34.854218
56.327343,63.068653
56.717785,63.61493
55.40687,63.255272
56.381424,63.75798
56.20659,63.92497
57.449856,65.11743
56.396442,64.518845
57.471535,65.34398
58.006405,65.7635
58.026936,65.89191
58.15213,66.032394
1.8363192,100.36919
1.8156285,100.39169
1.8411171,100.45604
2.4477966,99.935135
2.42657,101.16269
2.738175,102.459206
2.8921916,102.983604
2.958622,103.369896
2.9287896,103.65122
3.0137558,103.90256
3.4348006,105.50675
24.549685,-57.302204
24.473385,-57.233334
23.59835,-56.73096
24.755276,-57.235474
23.610888,-56.49554
24.210503,-57.486492
23.198399,-57.47668
23.243658,-57.41921
23.380928,-61.08967
23.415743,-61.215145
24.587135,-61.397972
-66.29559,20.42237
-66.30828,20.423357
-66.47895,20.316025
-66.121666,20.614023
-65.850044,20.840845
-63.869896,21.679552
-65.4205,21.32472
-65.36917,21.33692
-65.68335,21.126501
-65.29168,21.36424
-65.415504,21.471752
26.136456,-39.81898
26.10129,-40.014866
27.026943,-37.372494
26.780035,-37.085182
26.642803,-37.057384
26.190311,-32.502373
25.863295,-31.932503
25.704102,-32.169052
25.422264,-32.593143
25.847557,-31.70549
25.671953,-32.127644
-48.288975,-18.847702
-48.594707,-19.126907
-46.89121,-17.840569
-46.55551,-17.763336
-47.81837,-18.143442
-46.852222,-17.801777
-47.884026,-18.079819
-47.792057,-18.105812
-47.618305,-18.058601
-47.78845,-18.106068
-49.08301,-18.828688
8.326405,16.472385
8.349309,16.746433
8.617725,17.895441
8.827707,18.526154
8.8860855,18.72373
8.918782,18.690367
8.878362,18.63543
8.857409,18.602882
8.553926,18.195482
8.084508,17.478142
8.170153,18.521582
-1.0685928,-73.44175
-0.586945,-72.90968
1.1936234,-72.63709
3.942953,-70.17308
1.0450679,-71.7831
1.1176169,-72.02457
3.943989,-70.4993
3.4056041,-70.40707
0.17336588,-72.14106
1.1547532,-70.8974
0.69575804,-71.23866
-49.28439,2.8149598
-49.789707,3.0128975
-50.338345,3.2184982
